ts_wall,bar_ts,stock,action,reason,price,rsi,qty,in_position,entry_price,highest_price,armed,min_profitable_price,trailing_floor,protected_floor,rsi_buy,rsi_exit,trailing_pct,fee_buy_pct,fee_sell_pct,slippage_pct,edge_min_pct,hard_tp_pct,window
2025-08-24T04:51:36.225834+00:00,2025-08-24T04:52:00+00:00,btc_usd,hold,,115095.81,48.014283154396345,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:52:36.224419+00:00,2025-08-24T04:53:00+00:00,btc_usd,hold,,115043.948,42.15131608794489,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:54:36.225636+00:00,2025-08-24T04:54:00+00:00,btc_usd,hold,,115058.095,44.15456296964319,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:55:36.226803+00:00,2025-08-24T04:56:00+00:00,btc_usd,hold,,115068.419,45.634133366946536,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:56:36.210603+00:00,2025-08-24T04:57:00+00:00,btc_usd,hold,,115061.693,44.8013489676759,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:57:36.224946+00:00,2025-08-24T04:58:00+00:00,btc_usd,hold,,115057.82,44.30002089765621,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:58:36.224866+00:00,2025-08-24T04:59:00+00:00,btc_usd,hold,,115046.7225,42.82140890738772,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T04:59:36.219951+00:00,2025-08-24T05:00:00+00:00,btc_usd,hold,,115120.6715,53.87038343614502,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:00:36.223776+00:00,2025-08-24T05:01:00+00:00,btc_usd,hold,,115104.2,51.483967931074616,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:02:36.227603+00:00,2025-08-24T05:02:00+00:00,btc_usd,hold,,115089.42,49.37052881507847,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:03:36.218533+00:00,2025-08-24T05:04:00+00:00,btc_usd,hold,,115142.975,56.36094926669898,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:04:36.222927+00:00,2025-08-24T05:05:00+00:00,btc_usd,hold,,115134.1875,55.01861837587138,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:06:36.215697+00:00,2025-08-24T05:06:00+00:00,btc_usd,hold,,115127.9,54.02712349919001,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:08:36.223226+00:00,2025-08-24T05:08:00+00:00,btc_usd,hold,,115125.38,53.610124668213594,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:09:36.223121+00:00,2025-08-24T05:10:00+00:00,btc_usd,hold,,115146.945,56.69073925662742,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:10:36.216493+00:00,2025-08-24T05:11:00+00:00,btc_usd,hold,,115190.399,62.14573000789396,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:11:36.221185+00:00,2025-08-24T05:12:00+00:00,btc_usd,hold,,115175.48,59.38037543509921,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:12:36.219709+00:00,2025-08-24T05:13:00+00:00,btc_usd,hold,,115162.265,56.96246375857557,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:13:36.218476+00:00,2025-08-24T05:14:00+00:00,btc_usd,hold,,115116.04,49.387070320699394,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:14:36.221996+00:00,2025-08-24T05:15:00+00:00,btc_usd,hold,,115099.978,47.04583537536365,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:17:36.222564+00:00,2025-08-24T05:16:00+00:00,btc_usd,hold,,115102.5555,47.47613615814927,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:20:36.221431+00:00,2025-08-24T05:19:00+00:00,btc_usd,hold,,115087.1,45.1090981670991,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:21:36.221714+00:00,2025-08-24T05:22:00+00:00,btc_usd,hold,,115095.3715,46.64234643481865,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:22:36.220848+00:00,2025-08-24T05:23:00+00:00,btc_usd,hold,,115042.348,39.102166089390444,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:23:36.223586+00:00,2025-08-24T05:24:00+00:00,btc_usd,hold,,115075.32,45.05088722749854,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:24:36.215696+00:00,2025-08-24T05:25:00+00:00,btc_usd,hold,,115058.45,42.74991440243077,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
2025-08-24T05:25:36.221728+00:00,2025-08-24T05:26:00+00:00,btc_usd,hold,,115055.265,42.31053900353902,,1,115256.1455,115263.4,0,115601.91393649999,,,30.0,55.0,0.02,0.0005,0.0005,0.0005,0.001,,14
